conteneur_id,taille,type,client_proprietaire,client_locataire,poids_brut_kg,statut_douane
CONT001175,"40""",DRY,CLIENT020,CLIENT043,25090.084360222234,LIBERE
CONT001176,"20""",DRY,CLIENT048,,27363.15172921703,LIBERE
CONT001177,"20""",DRY,CLIENT029,,22558.630787742277,LIBERE
CONT001178,"40""",OPENTOP,CLIENT016,,28166.634130356193,LIBERE
CONT001179,"40""",DRY,CLIENT005,,24604.663290677217,EN_ATTENTE
CONT001180,"20""",DRY,CLIENT023,,22104.379451821267,LIBERE
CONT001181,"40""",DRY,CLIENT033,,15740.786342126707,LIBERE
CONT001182,"20""",DRY,CLIENT021,,28917.948323993034,LIBERE
CONT001183,"40""",TANK,CLIENT015,,16795.614336289025,LIBERE
CONT001184,"40""",DRY,CLIENT015,,14406.385375854357,LIBERE
CONT001185,"40""",DRY,CLIENT013,,27584.732578741856,LIBERE
CONT001186,"40""",FLATRACK,CLIENT022,CLIENT044,11335.460211143629,LIBERE
CONT001187,"40""",DRY,CLIENT037,,29662.174354773335,LIBERE
CONT001188,"40""",DRY,CLIENT027,CLIENT045,10754.69913310989,LIBERE
CONT001189,"45""",DRY,CLIENT032,,21309.714581693042,LIBERE
CONT001190,"45""",DRY,CLIENT016,CLIENT017,25906.25581301025,LIBERE
CONT001191,"40""",OPENTOP,CLIENT008,,14885.961567215523,LIBERE
CONT001192,"40""",DRY,CLIENT044,,23814.94014993686,LIBERE
CONT001193,"20""",DRY,CLIENT026,CLIENT011,25946.64153646187,LIBERE
CONT001194,"20""",DRY,CLIENT041,CLIENT011,26486.22136690062,LIBERE
CONT001195,"40""",DRY,CLIENT016,CLIENT040,10662.16885841652,LIBERE
CONT001196,"40""",DRY,CLIENT049,,25565.702285265113,BLOQUE
CONT001197,"20""",DRY,CLIENT016,,28168.305123870294,LIBERE
CONT001198,"40""",DRY,CLIENT046,,21509.00162694475,LIBERE
CONT001199,"40""",OPENTOP,CLIENT043,CLIENT021,29297.92436171778,LIBERE
CONT001200,"40""",DRY,CLIENT012,,25399.007420293667,EN_ATTENTE
CONT001201,"40""",FLATRACK,CLIENT012,,19506.89787411094,EN_ATTENTE
CONT001202,"20""",DRY,CLIENT043,CLIENT005,16261.51286181319,LIBERE
CONT001203,"40""",FLATRACK,CLIENT015,,13786.472692917772,LIBERE
CONT001204,"20""",DRY,CLIENT014,CLIENT030,22050.526217685547,LIBERE
CONT001205,"20""",TANK,CLIENT022,,31755.364462065696,BLOQUE
CONT001206,"20""",OPENTOP,CLIENT024,CLIENT025,29430.955942923978,LIBERE
CONT001207,"40""",DRY,CLIENT020,CLIENT032,30730.150720710324,LIBERE
CONT001208,"40""",DRY,CLIENT025,,21113.142575770467,LIBERE
CONT001209,"20""",DRY,CLIENT029,CLIENT011,23786.50626087359,LIBERE
CONT001210,"20""",DRY,CLIENT003,CLIENT035,6329.969486451171,LIBERE
CONT001211,"40""",OPENTOP,CLIENT002,,26538.38326700557,LIBERE
CONT001212,"40""",REEFER,CLIENT017,CLIENT023,8713.441833463312,LIBERE
CONT001213,"40""",DRY,CLIENT021,,30351.82580114965,LIBERE
CONT001214,"20""",TANK,CLIENT025,,31359.462109693282,LIBERE
CONT001215,"40""",FLATRACK,CLIENT003,,13856.65889406946,LIBERE
CONT001216,"40""",DRY,CLIENT007,,16915.07919681282,LIBERE
CONT001217,"20""",TANK,CLIENT038,CLIENT048,10455.651975255774,EN_ATTENTE
CONT001218,"40""",DRY,CLIENT003,,26217.651020931724,LIBERE
CONT001219,"40""",OPENTOP,CLIENT002,CLIENT029,27632.683418361536,LIBERE
CONT001220,"20""",TANK,CLIENT013,,22612.946469035996,LIBERE
CONT001221,"20""",DRY,CLIENT007,,10701.678349234833,LIBERE
CONT001222,"20""",DRY,CLIENT032,,14381.455401431447,LIBERE
CONT001223,"40""",DRY,CLIENT036,CLIENT038,22579.130243756314,EN_ATTENTE
CONT001224,"20""",TANK,CLIENT039,CLIENT040,9101.261040740239,LIBERE
CONT001225,"20""",OPENTOP,CLIENT008,,34067.038492577114,BLOQUE
CONT001226,"20""",DRY,CLIENT015,,23285.60569221218,LIBERE
CONT001227,"20""",DRY,CLIENT014,,10563.724285434935,LIBERE
CONT001228,"40""",DRY,CLIENT031,,13078.427392641377,LIBERE
CONT001229,"40""",DRY,CLIENT047,CLIENT002,26978.994243548736,LIBERE
CONT001230,"40""",DRY,CLIENT048,,26317.754059773924,LIBERE
CONT001231,"40""",OPENTOP,CLIENT007,,30486.50093771854,EN_ATTENTE
CONT001232,"45""",DRY,CLIENT047,,17171.75984197202,LIBERE
CONT001233,"20""",TANK,CLIENT012,,26218.286118513573,LIBERE
CONT001234,"20""",DRY,CLIENT042,CLIENT046,19548.95796600285,BLOQUE
CONT001235,"20""",DRY,CLIENT048,,27470.319594877597,LIBERE
CONT001236,"20""",DRY,CLIENT045,,10726.866685478044,LIBERE
CONT001237,"45""",FLATRACK,CLIENT021,,28989.218899478834,EN_ATTENTE
CONT001238,"20""",OPENTOP,CLIENT020,CLIENT026,15703.316141699712,EN_ATTENTE
CONT001239,"20""",DRY,CLIENT017,,12136.474428992256,LIBERE
CONT001240,"20""",DRY,CLIENT017,CLIENT017,13675.009269635117,LIBERE
CONT001241,"40""",TANK,CLIENT040,,26622.293021762584,LIBERE
CONT001242,"40""",DRY,CLIENT013,,15980.686037188176,BLOQUE
CONT001243,"40""",DRY,CLIENT017,CLIENT021,18132.985555151256,LIBERE
CONT001244,"40""",DRY,CLIENT009,CLIENT029,13559.706418586258,BLOQUE
CONT001245,"40""",DRY,CLIENT007,CLIENT010,10167.427080584803,LIBERE
CONT001246,"20""",DRY,CLIENT039,CLIENT029,27522.416281915084,LIBERE
CONT001247,"40""",OPENTOP,CLIENT011,,6474.306681126428,EN_ATTENTE
CONT001248,"20""",DRY,CLIENT012,CLIENT018,14676.202799195162,LIBERE
CONT001249,"20""",DRY,CLIENT018,,25821.473826852845,LIBERE
CONT001250,"45""",DRY,CLIENT040,,35981.115710763996,EN_ATTENTE
CONT001251,"20""",DRY,CLIENT041,,26169.240128947993,LIBERE
CONT001252,"20""",DRY,CLIENT032,,30177.217082084724,LIBERE
CONT001253,"20""",OPENTOP,CLIENT014,CLIENT022,14278.544662458324,BLOQUE
CONT001254,"40""",DRY,CLIENT020,CLIENT017,23541.206838707316,LIBERE
CONT001255,"40""",DRY,CLIENT019,,11603.590233295357,LIBERE
CONT001256,"20""",DRY,CLIENT002,CLIENT010,22381.34348614289,LIBERE
CONT001257,"20""",DRY,CLIENT002,,11795.62972449614,LIBERE
CONT001258,"40""",TANK,CLIENT004,,26819.853154263692,LIBERE
CONT001259,"40""",REEFER,CLIENT041,,21104.536303116496,LIBERE
CONT001260,"20""",DRY,CLIENT040,CLIENT020,26016.179772930154,LIBERE
CONT001261,"20""",OPENTOP,CLIENT047,CLIENT033,17579.716675378324,LIBERE
CONT001262,"45""",DRY,CLIENT048,,23957.65894729796,LIBERE
CONT001263,"20""",DRY,CLIENT042,CLIENT012,19724.553159116524,LIBERE
CONT001264,"20""",DRY,CLIENT008,,25631.338681170342,LIBERE
CONT001265,"40""",DRY,CLIENT011,,8077.890653307108,BLOQUE
CONT001266,"45""",OPENTOP,CLIENT009,,17010.639327525812,LIBERE
CONT001267,"20""",DRY,CLIENT028,CLIENT004,25221.793987578036,LIBERE
CONT001268,"40""",OPENTOP,CLIENT006,CLIENT033,16271.46283570174,LIBERE
CONT001269,"40""",DRY,CLIENT004,,25772.468327976254,LIBERE
CONT001270,"40""",DRY,CLIENT044,,23317.237050609132,LIBERE
CONT001271,"40""",DRY,CLIENT039,CLIENT015,22022.325324080703,LIBERE
CONT001272,"40""",REEFER,CLIENT027,,29502.665386657958,BLOQUE
CONT001273,"20""",REEFER,CLIENT041,,28773.666490339045,LIBERE
CONT001274,"40""",DRY,CLIENT050,,25997.119929933837,LIBERE
CONT001275,"40""",DRY,CLIENT045,CLIENT033,29705.909332099847,LIBERE
CONT001276,"40""",DRY,CLIENT018,,12575.693207619108,LIBERE
CONT001277,"20""",DRY,CLIENT004,CLIENT028,20298.005417578235,LIBERE
CONT001278,"20""",DRY,CLIENT025,CLIENT018,22196.1954651007,LIBERE
CONT001279,"20""",FLATRACK,CLIENT049,CLIENT035,27021.06432638666,LIBERE
CONT001280,"40""",OPENTOP,CLIENT024,,14147.61823407288,LIBERE
CONT001281,"20""",DRY,CLIENT008,,12829.802296533542,LIBERE
CONT001282,"40""",DRY,CLIENT043,CLIENT027,30977.403254127395,LIBERE
CONT001283,"40""",DRY,CLIENT043,,6773.3349220941745,LIBERE
CONT001284,"20""",REEFER,CLIENT010,,22269.791005916395,LIBERE
CONT001285,"20""",DRY,CLIENT002,,13141.703195705539,LIBERE
CONT001286,"40""",OPENTOP,CLIENT021,,18126.20895878364,EN_ATTENTE
CONT001287,"40""",DRY,CLIENT009,,10177.583137139078,LIBERE
CONT001288,"20""",FLATRACK,CLIENT024,,22978.190036549888,LIBERE
CONT001289,"40""",REEFER,CLIENT033,,12973.020630044604,LIBERE
CONT001290,"40""",DRY,CLIENT047,,22336.372508915483,BLOQUE
CONT001291,"20""",DRY,CLIENT032,,15240.16817741793,EN_ATTENTE
CONT001292,"45""",TANK,CLIENT023,CLIENT031,29713.942570700376,LIBERE
CONT001293,"40""",DRY,CLIENT024,,20603.58608794006,LIBERE
CONT001294,"45""",FLATRACK,CLIENT042,,26742.975599304904,LIBERE
CONT001295,"20""",DRY,CLIENT038,CLIENT029,13622.72555568297,LIBERE
CONT001296,"20""",DRY,CLIENT047,,29380.845835956163,LIBERE
CONT001297,"45""",DRY,CLIENT010,CLIENT006,12786.200427260177,LIBERE
CONT001298,"45""",DRY,CLIENT039,,15252.191411228165,LIBERE
CONT001299,"20""",REEFER,CLIENT002,,31277.018047299483,LIBERE
CONT001300,"20""",DRY,CLIENT010,,29729.348218420728,LIBERE
CONT001301,"20""",DRY,CLIENT028,CLIENT012,16094.207927671832,LIBERE
CONT001302,"40""",OPENTOP,CLIENT033,,5308.595942626623,LIBERE
CONT001303,"40""",OPENTOP,CLIENT043,,23297.006465450693,LIBERE
CONT001304,"20""",DRY,CLIENT025,,27500.715165569418,EN_ATTENTE
CONT001305,"40""",OPENTOP,CLIENT002,CLIENT047,15316.236487487675,LIBERE
CONT001306,"20""",OPENTOP,CLIENT004,,21193.223650955297,LIBERE
CONT001307,"20""",DRY,CLIENT015,CLIENT048,30748.360094393734,LIBERE
CONT001308,"20""",DRY,CLIENT025,,26482.884692651525,EN_ATTENTE
CONT001309,"20""",DRY,CLIENT020,CLIENT050,17242.438754705356,LIBERE
CONT001310,"40""",DRY,CLIENT008,CLIENT008,28310.259173792365,LIBERE
CONT001311,"40""",REEFER,CLIENT034,,22099.918336731578,LIBERE
CONT001312,"20""",REEFER,CLIENT038,,19217.920916280716,EN_ATTENTE
CONT001313,"45""",DRY,CLIENT027,,12969.556447374618,LIBERE
CONT001314,"40""",REEFER,CLIENT025,CLIENT016,31419.084299267808,EN_ATTENTE
CONT001315,"20""",REEFER,CLIENT034,CLIENT049,22694.151339826905,LIBERE
CONT001316,"20""",TANK,CLIENT025,CLIENT013,14269.69402473942,LIBERE
CONT001317,"40""",DRY,CLIENT039,CLIENT012,20774.230207869205,LIBERE
CONT001318,"40""",FLATRACK,CLIENT026,CLIENT022,13660.16694922328,LIBERE
CONT001319,"20""",OPENTOP,CLIENT022,,14643.440162440107,LIBERE
CONT001320,"40""",DRY,CLIENT005,,25006.628443672034,LIBERE
CONT001321,"40""",DRY,CLIENT001,CLIENT038,20974.14124128562,LIBERE
CONT001322,"40""",TANK,CLIENT037,,30384.2407232884,LIBERE
CONT001323,"20""",DRY,CLIENT028,,17082.0580510621,EN_ATTENTE
CONT001324,"20""",OPENTOP,CLIENT027,,27064.99456068899,LIBERE
CONT001325,"40""",FLATRACK,CLIENT035,,28288.81588075187,LIBERE
CONT001326,"20""",DRY,CLIENT041,,11791.403141273191,LIBERE
CONT001327,"20""",DRY,CLIENT047,,24110.410620978008,LIBERE
CONT001328,"20""",DRY,CLIENT011,,20435.945403517435,LIBERE
CONT001329,"20""",DRY,CLIENT021,,22561.473135256278,LIBERE
CONT001330,"40""",REEFER,CLIENT034,,15222.999014310732,LIBERE
CONT001331,"40""",DRY,CLIENT006,,11840.679594909268,EN_ATTENTE
CONT001332,"40""",OPENTOP,CLIENT019,CLIENT026,22245.090982308753,BLOQUE
CONT001333,"20""",REEFER,CLIENT006,,28712.2945679631,LIBERE
CONT001334,"40""",FLATRACK,CLIENT001,CLIENT022,21812.062289620182,LIBERE
CONT001335,"40""",DRY,CLIENT009,,6536.741792116511,LIBERE
CONT001336,"45""",FLATRACK,CLIENT008,,22011.661583725716,LIBERE
CONT001337,"40""",REEFER,CLIENT049,,24497.621397141473,LIBERE
CONT001338,"45""",DRY,CLIENT043,,11827.827890995373,LIBERE
CONT001339,"20""",REEFER,CLIENT009,,24603.057877971485,LIBERE
CONT001340,"20""",OPENTOP,CLIENT001,,23497.670256396483,LIBERE
CONT001341,"40""",DRY,CLIENT026,,20518.336707039693,LIBERE
CONT001342,"45""",DRY,CLIENT013,,26096.51168600218,EN_ATTENTE
CONT001343,"45""",DRY,CLIENT038,,29262.34321716475,BLOQUE
CONT001344,"45""",DRY,CLIENT035,,18854.082010997918,LIBERE
CONT001345,"20""",TANK,CLIENT032,,10210.765776093362,LIBERE
CONT001346,"40""",DRY,CLIENT010,,23504.091137862826,LIBERE
CONT001347,"20""",TANK,CLIENT021,,19115.18943615016,LIBERE
CONT001348,"45""",OPENTOP,CLIENT010,CLIENT007,34102.719539709076,LIBERE
CONT001349,"20""",DRY,CLIENT027,,26047.350418238864,EN_ATTENTE
CONT001350,"40""",OPENTOP,CLIENT036,CLIENT039,9046.397848554096,LIBERE
CONT001351,"40""",REEFER,CLIENT008,,22701.716138635016,LIBERE
CONT001352,"20""",DRY,CLIENT023,,19600.787761092564,LIBERE
CONT001353,"45""",DRY,CLIENT004,,11167.367231053346,LIBERE
CONT001354,"40""",OPENTOP,CLIENT016,,31456.369195079395,LIBERE
CONT001355,"40""",DRY,CLIENT034,CLIENT002,19539.292032856334,LIBERE
CONT001356,"20""",OPENTOP,CLIENT031,,23731.619612288094,LIBERE
CONT001357,"20""",REEFER,CLIENT022,,12203.515541750812,LIBERE
CONT001358,"45""",OPENTOP,CLIENT017,,14900.363339219319,EN_ATTENTE
CONT001359,"40""",OPENTOP,CLIENT015,,25279.319699222484,LIBERE
CONT001360,"40""",DRY,CLIENT041,CLIENT030,23451.751430059692,LIBERE
CONT001361,"40""",DRY,CLIENT001,,20563.352705721143,EN_ATTENTE
CONT001362,"40""",DRY,CLIENT048,,28858.980886178306,LIBERE
CONT001363,"40""",OPENTOP,CLIENT004,,7365.187959969724,EN_ATTENTE
CONT001364,"40""",DRY,CLIENT015,,22303.47492768365,LIBERE
CONT001365,"20""",DRY,CLIENT020,,14913.306009387943,LIBERE
CONT001366,"45""",OPENTOP,CLIENT023,,10838.370375079296,LIBERE
CONT001367,"40""",DRY,CLIENT003,,18036.322639165017,LIBERE
CONT001368,"20""",FLATRACK,CLIENT025,,24827.24688023018,LIBERE
CONT001369,"45""",DRY,CLIENT007,CLIENT031,14110.320399416683,LIBERE
CONT001370,"20""",DRY,CLIENT034,,18464.786032149426,LIBERE
CONT001371,"40""",OPENTOP,CLIENT048,,22172.11816063005,LIBERE
CONT001372,"45""",REEFER,CLIENT027,,22643.42139424441,LIBERE
CONT001373,"40""",DRY,CLIENT001,,28261.53075805115,LIBERE
CONT001374,"45""",DRY,CLIENT015,,16843.324447914634,LIBERE
CONT001375,"20""",REEFER,CLIENT001,,28463.8451592443,LIBERE
CONT001376,"40""",DRY,CLIENT041,,30529.165331473563,LIBERE
CONT001377,"20""",TANK,CLIENT008,,32355.173454085518,LIBERE
CONT001378,"20""",DRY,CLIENT048,,21502.523899161784,LIBERE
CONT001379,"40""",DRY,CLIENT015,CLIENT007,24586.424880517534,LIBERE
CONT001380,"20""",REEFER,CLIENT026,,12729.275182982095,EN_ATTENTE
CONT001381,"20""",DRY,CLIENT045,,27550.787344575918,LIBERE
CONT001382,"40""",DRY,CLIENT017,CLIENT029,31362.850814642847,LIBERE
CONT001383,"40""",OPENTOP,CLIENT007,,27886.81762553331,LIBERE
CONT001384,"40""",DRY,CLIENT042,,24356.70276823972,EN_ATTENTE
CONT001385,"45""",DRY,CLIENT015,,21958.246176603312,EN_ATTENTE
CONT001386,"40""",DRY,CLIENT027,,13777.590921953284,BLOQUE
CONT001387,"20""",DRY,CLIENT010,CLIENT036,36941.85996435219,LIBERE
CONT001388,"20""",TANK,CLIENT013,,30921.283225980864,LIBERE
CONT001389,"20""",DRY,CLIENT031,,28614.13447492756,LIBERE
CONT001390,"40""",DRY,CLIENT025,,12335.397474610165,LIBERE
CONT001391,"40""",DRY,CLIENT035,,26053.004196488208,LIBERE
CONT001392,"40""",DRY,CLIENT048,,22557.6195994482,LIBERE
CONT001393,"40""",DRY,CLIENT022,,12872.842093018457,LIBERE
CONT001394,"45""",DRY,CLIENT012,CLIENT004,29789.198155541337,LIBERE
CONT001395,"40""",DRY,CLIENT017,,27594.35590220061,BLOQUE
CONT001396,"40""",DRY,CLIENT049,CLIENT015,13487.415063082713,LIBERE
CONT001397,"20""",DRY,CLIENT035,CLIENT008,20658.695192008337,LIBERE
CONT001398,"40""",OPENTOP,CLIENT044,,25489.066465466538,LIBERE
CONT001399,"20""",DRY,CLIENT031,,10395.729987467032,LIBERE
CONT001400,"20""",OPENTOP,CLIENT026,CLIENT031,12884.914367126465,LIBERE
CONT001401,"40""",DRY,CLIENT026,,28359.723039072487,LIBERE
CONT001402,"40""",DRY,CLIENT004,CLIENT009,26921.010360029482,LIBERE
CONT001403,"40""",DRY,CLIENT034,,30147.06550477663,LIBERE
CONT001404,"40""",OPENTOP,CLIENT050,,14390.105781212227,EN_ATTENTE
CONT001405,"40""",TANK,CLIENT008,,13398.422008847883,EN_ATTENTE
CONT001406,"40""",DRY,CLIENT026,,28913.14913158259,LIBERE
CONT001407,"40""",OPENTOP,CLIENT016,,16546.641861967742,LIBERE
CONT001408,"40""",DRY,CLIENT038,,20107.50227066697,LIBERE
CONT001409,"40""",DRY,CLIENT015,,23671.977198569475,EN_ATTENTE
CONT001410,"20""",DRY,CLIENT033,CLIENT006,23000.608806658143,LIBERE
CONT001411,"20""",DRY,CLIENT025,,27430.923957809693,LIBERE
CONT001412,"20""",DRY,CLIENT005,,15253.141223387884,BLOQUE
CONT001413,"20""",DRY,CLIENT014,CLIENT012,23686.266261567478,LIBERE
CONT001414,"20""",REEFER,CLIENT011,CLIENT015,7212.31809427766,LIBERE
CONT001415,"40""",OPENTOP,CLIENT032,CLIENT042,28782.441771580492,LIBERE
CONT001416,"40""",DRY,CLIENT003,,15429.699647062664,EN_ATTENTE
CONT001417,"20""",OPENTOP,CLIENT043,,15961.242029351502,LIBERE
CONT001418,"45""",DRY,CLIENT005,CLIENT040,20627.821758300408,LIBERE
CONT001419,"40""",DRY,CLIENT042,,24686.758889390894,EN_ATTENTE
CONT001420,"40""",DRY,CLIENT046,,26206.201242033647,LIBERE
CONT001421,"40""",TANK,CLIENT020,,14606.317501772313,LIBERE
CONT001422,"20""",DRY,CLIENT041,,19068.317864450728,BLOQUE
CONT001423,"40""",OPENTOP,CLIENT039,CLIENT034,15443.41554168748,LIBERE
CONT001424,"20""",DRY,CLIENT004,,25464.89623264705,LIBERE
CONT001425,"40""",DRY,CLIENT042,,28427.94873149208,LIBERE
CONT001426,"40""",DRY,CLIENT028,,24291.757069949366,LIBERE
CONT001427,"20""",OPENTOP,CLIENT041,,22190.789503241504,LIBERE
CONT001428,"40""",DRY,CLIENT012,,27396.80476714711,EN_ATTENTE
CONT001429,"40""",DRY,CLIENT006,CLIENT048,29353.733222942017,LIBERE
CONT001430,"40""",DRY,CLIENT017,,14846.43928941486,LIBERE
CONT001431,"20""",DRY,CLIENT025,,24620.642746574882,LIBERE
CONT001432,"45""",DRY,CLIENT040,,16576.662113868064,LIBERE
CONT001433,"20""",DRY,CLIENT007,,21230.581110541512,LIBERE
CONT001434,"20""",DRY,CLIENT043,,31800.579500901564,LIBERE
CONT001435,"40""",DRY,CLIENT047,,21593.09882465213,LIBERE
CONT001436,"20""",REEFER,CLIENT003,CLIENT039,29839.13012012602,LIBERE
CONT001437,"40""",FLATRACK,CLIENT006,,20738.06616962948,LIBERE
CONT001438,"40""",DRY,CLIENT025,,13426.096832076031,LIBERE
CONT001439,"40""",DRY,CLIENT025,,26137.479378660268,LIBERE
CONT001440,"45""",DRY,CLIENT007,,13907.903252135213,LIBERE
CONT001441,"40""",DRY,CLIENT035,CLIENT003,19678.899965913257,LIBERE
CONT001442,"20""",OPENTOP,CLIENT011,,24950.775956748086,EN_ATTENTE
CONT001443,"20""",DRY,CLIENT042,,8917.789345421967,LIBERE
CONT001444,"40""",DRY,CLIENT020,,10880.195262176057,LIBERE
CONT001445,"20""",DRY,CLIENT020,,22408.73680569399,LIBERE
CONT001446,"45""",DRY,CLIENT039,CLIENT046,15975.828271311113,LIBERE
CONT001447,"20""",OPENTOP,CLIENT042,,16053.342269960145,EN_ATTENTE
CONT001448,"40""",FLATRACK,CLIENT017,,31463.726447591034,LIBERE
CONT001449,"40""",REEFER,CLIENT006,,27936.95849903006,LIBERE
CONT001450,"40""",REEFER,CLIENT022,,32070.93644165545,LIBERE
CONT001451,"40""",DRY,CLIENT043,,30482.735591151268,LIBERE
CONT001452,"40""",OPENTOP,CLIENT037,,5426.238446504157,LIBERE
CONT001453,"20""",OPENTOP,CLIENT014,,25015.738634531634,BLOQUE
CONT001454,"20""",DRY,CLIENT027,CLIENT021,15689.97110531605,LIBERE
CONT001455,"20""",FLATRACK,CLIENT039,,25414.1628525905,LIBERE
CONT001456,"40""",DRY,CLIENT016,CLIENT034,21359.14049515092,LIBERE
CONT001457,"40""",DRY,CLIENT042,,26201.029219731114,LIBERE
CONT001458,"40""",DRY,CLIENT022,,31265.664123841216,LIBERE
CONT001459,"40""",DRY,CLIENT019,CLIENT048,11845.431214426062,LIBERE
CONT001460,"20""",TANK,CLIENT020,CLIENT006,13509.271105871241,LIBERE
CONT001461,"40""",OPENTOP,CLIENT030,CLIENT005,21721.56140269278,LIBERE
CONT001462,"20""",OPENTOP,CLIENT045,,11292.866265429995,LIBERE
CONT001463,"40""",OPENTOP,CLIENT003,,19957.75633726325,LIBERE
CONT001464,"20""",DRY,CLIENT047,CLIENT046,14570.510611333313,EN_ATTENTE
CONT001465,"20""",DRY,CLIENT031,CLIENT042,19010.167853913692,LIBERE
CONT001466,"45""",REEFER,CLIENT050,,14661.239329338861,LIBERE
CONT001467,"40""",DRY,CLIENT044,CLIENT045,25962.984593656525,LIBERE
CONT001468,"20""",DRY,CLIENT018,,36960.548176369964,LIBERE
CONT001469,"45""",DRY,CLIENT006,,21713.13723002638,LIBERE
CONT001470,"40""",DRY,CLIENT018,,24755.17484570775,LIBERE
CONT001471,"20""",REEFER,CLIENT042,,22881.201589886485,LIBERE
CONT001472,"20""",DRY,CLIENT045,,10639.757674848437,LIBERE
CONT001473,"40""",OPENTOP,CLIENT025,,21328.83339014481,LIBERE
CONT001474,"45""",DRY,CLIENT030,CLIENT011,24292.351813310765,LIBERE
CONT001475,"20""",DRY,CLIENT011,,25383.045352258297,EN_ATTENTE
CONT001476,"45""",DRY,CLIENT024,,22441.182210288483,LIBERE
CONT001477,"45""",REEFER,CLIENT043,,24710.461250615455,LIBERE
CONT001478,"40""",DRY,CLIENT028,CLIENT011,21324.41599637706,LIBERE
CONT001479,"20""",DRY,CLIENT034,CLIENT024,31440.378624261888,LIBERE
CONT001480,"20""",FLATRACK,CLIENT048,,12043.526997787962,EN_ATTENTE
CONT001481,"20""",DRY,CLIENT029,,28655.003133927406,BLOQUE
CONT001482,"40""",DRY,CLIENT045,,27692.17478608226,LIBERE
CONT001483,"20""",DRY,CLIENT015,CLIENT038,18555.284685108338,LIBERE
CONT001484,"40""",DRY,CLIENT038,CLIENT028,21566.423284983524,LIBERE
CONT001485,"20""",DRY,CLIENT002,CLIENT031,14484.176444679928,BLOQUE
CONT001486,"20""",DRY,CLIENT029,CLIENT035,30355.402502014025,LIBERE
CONT001487,"40""",OPENTOP,CLIENT006,,28645.318225011823,LIBERE
CONT001488,"40""",DRY,CLIENT036,,26755.82733813542,EN_ATTENTE
CONT001489,"20""",DRY,CLIENT031,CLIENT021,14128.05754336595,LIBERE
CONT001490,"20""",OPENTOP,CLIENT050,,25097.291277594417,LIBERE
CONT001491,"20""",DRY,CLIENT008,CLIENT038,28718.258877700868,LIBERE
CONT001492,"40""",TANK,CLIENT031,,23975.616680676412,LIBERE
CONT001493,"20""",DRY,CLIENT036,,19105.382543508375,EN_ATTENTE
CONT001494,"40""",DRY,CLIENT042,,23901.6527382452,LIBERE
CONT001495,"40""",FLATRACK,CLIENT007,,25206.437277937195,LIBERE
CONT001496,"40""",DRY,CLIENT019,,30185.794493291214,LIBERE
CONT001497,"20""",DRY,CLIENT010,CLIENT045,29781.47501045673,BLOQUE
CONT001498,"40""",DRY,CLIENT048,,36623.36652926409,LIBERE
CONT001499,"40""",TANK,CLIENT043,CLIENT021,6537.719166593952,EN_ATTENTE
CONT001500,"20""",DRY,CLIENT005,,9882.679550713905,LIBERE
CONT001501,"20""",DRY,CLIENT018,,14667.461474363417,EN_ATTENTE
CONT001502,"20""",OPENTOP,CLIENT017,CLIENT050,19391.24448572056,LIBERE
CONT001503,"40""",DRY,CLIENT008,,30143.844957117402,LIBERE
CONT001504,"45""",REEFER,CLIENT020,,27508.42522584394,EN_ATTENTE
CONT001505,"40""",DRY,CLIENT030,CLIENT011,8778.934023246742,LIBERE
CONT001506,"40""",DRY,CLIENT015,,12243.247628702471,LIBERE
CONT001507,"20""",DRY,CLIENT032,,11597.459367969226,LIBERE
CONT001508,"40""",DRY,CLIENT044,CLIENT040,27596.79372818944,LIBERE
CONT001509,"40""",DRY,CLIENT014,CLIENT015,11227.138543467017,LIBERE
CONT001510,"40""",DRY,CLIENT038,CLIENT013,24651.832733499457,LIBERE
CONT001511,"40""",DRY,CLIENT002,,25747.98978759394,EN_ATTENTE
CONT001512,"40""",DRY,CLIENT024,,25489.135873539613,LIBERE
CONT001513,"40""",OPENTOP,CLIENT030,,17088.884166267613,EN_ATTENTE
CONT001514,"40""",TANK,CLIENT041,,12150.683097497042,LIBERE
CONT001515,"20""",DRY,CLIENT041,,22129.49662358201,LIBERE
CONT001516,"45""",DRY,CLIENT012,,27682.069499456717,EN_ATTENTE
CONT001517,"20""",OPENTOP,CLIENT012,,14723.886940881148,EN_ATTENTE
CONT001518,"20""",DRY,CLIENT020,,25617.39904582297,LIBERE
CONT001519,"40""",OPENTOP,CLIENT029,,36379.12713823819,LIBERE
